UserName,Handle,Timestamp,Text,Emojis,Comments,Likes,Retweets
David E. Ryu,@davideryu,2020-08-26T18:12:52.000Z,"Replying to 
@davideryuThe air quality in Los Angeles has been worsening in recent years. This disproportionately harms communities of color, who breathe in about 40 percent more particulate matter from cars, trucks and buses than their white counterparts.",,2,4,4
David E. Ryu,@davideryu,2020-08-26T18:12:53.000Z,"We know telecommuting can work. At the start of the pandemic, LA saw significantly cleaner air. A study from 
@UCLAIoES
 found a 20 percent gain in air quality in Southern California, and statewide traffic reductions of 80 percent since the Safer at Home order took effect.",,1,5,9
David E. Ryu,@davideryu,2020-08-26T18:12:54.000Z,But this could all be reversed if we don’t start planning for the post-pandemic LA today. We shouldn’t seek a new normal - but a better normal where our City and kids can thrive.,,,3,5
David E. Ryu,@davideryu,2020-08-26T18:12:51.000Z,"Today Council approved my motion that seeks to incentivize telecommuting options for Los Angeles. Allowing more workers to work from home could reduce commuter traffic, cut carbon emissions and smog.

This is important for multiple reasons.PRESS RELEASE: City Council Approves Ryu Motion to Cut Pollution with Telecommuting Incentives
davidryu.lacity.org",,2,4,9
LA Public Health,@lapublichealth,2020-08-21T01:00:15.000Z,"If you’re feeling stressed, depressed or anxious and need to talk with someone, 
@LACDMH
 has resources available to help you during these trying times. Call LACDMH’s 24/7 Access Line (800) 854-7771 or Text “LA” to 741741 for mental health support, resources, and referrals.",,12,67,94
David E. Ryu,@davideryu,2020-08-25T19:27:45.000Z,"LA Al Fresco has been a lifeline to our local restaurants. We need more programs that support local businesses and give our communities a new sense of vibrancy. 

I commend 
@MayorOfLA
 for launching this program, and I'm seeking to make it permanent.PRESS RELEASE: Councilmember Ryu Introduces Permanent Outdoor Dining Motion
davidryu.lacity.org",,3,5,13
Advancing Justice-LA,@AAAJ_LA,2020-08-25T16:25:02.000Z,"We along with Asm. 
@Ash_Kalra
, Councilmember 
@davideryu
 and over 10 local AAPI orgs and leaders urge Californians to vote #YesOnProp16 in November! 
@yesprop16
 https://asianjournal.com/usa/california/aapi-legal-experts-urge-californians-to-vote-yes-on-affirmative-action-measure/… 
@AsianJournalCom
 @klarizeAAPI legal experts urge Californians to vote yes on affirmative action measure
This election, California voters will be voting on a ballot measure that, if passed, would repeal a 1996 bill that prohibits affirmative action. Known as the California Civil Rights Initiative, Prop...
asianjournal.com",,1,14,24
Los Angeles County,@CountyofLA,2020-08-25T15:23:57.000Z,The deadline to fill out the census was cut short. Time is running out to make sure your voice gets heard. Take part in the #2020Census today! http://my2020census.gov,,1,29,41
David E. Ryu,@davideryu,2020-08-25T03:29:52.000Z,"This is hate speech. It is harmful, it is dangerous, and it should have no place in Los Angeles.Jewish Groups Condemn Display of Antisemitic Banners Over Los Angeles Freeway
Jewish organizations in southern California expressed outrage over the weekend after banners with sinister antisemitic slogans were seen hanging from…
algemeiner.com",,2,3,14
EDD,@CA_EDD,2020-08-18T15:01:07.000Z,"#PaidFamilyLeave is available to eligible workers who lose wages when they take time off to care for a seriously ill family member or to bond with a new child entering the family through birth, adoption, or foster care placement. Workers may take up to eight weeks of benefits.",,9,14,28
Holly J. Mitchell,@HollyJMitchell,2020-08-24T23:05:47.000Z,"A recent 
@UCBerkeley
 study found that California's ban on #AffirmativeAction ""significantly harmed Black and Latino students."" 

CA needs affirmative action - that's why I co-authored ACA 5 to put it on the ballot. Vote YES on Prop 16.Prop. 209's affirmative action ban drove down Black and Latino UC enrollment and wages, study finds
As California considers whether to repeal Prop. 209, a UC Berkeley study finds its statewide ban on affirmative action significantly harmed Black and Latino students.
latimes.com",,7,12,32
David E. Ryu,@davideryu,2020-08-24T23:09:10.000Z,"Year after year, our firefighters step up and work tirelessly to keep us safe. Thank you to 
@LAFD
, who joins CalFire to battle these fires every year.

For our firefighters and for our future, we must fight climate change with the same urgency and courage.California wildfires reach historic scale and are still growing
One blaze is now the second-largest on record in California. The blazes have burned hundreds of homes and forced more than 100,000 evacuations.
washingtonpost.com",,,1,3
David E. Ryu,@davideryu,2020-08-21T00:38:15.000Z,"I’m glad to see 
@Airbnb
 take this issue seriously - and adopt some of the ideas I have been pushing for alongside 
@MayorOfLA
 and 
@PaulKoretzCD5
. Party houses are unsafe, irresponsible, and can have grave consequences - especially during a pandemic.BBC News (World)
@BBCWorld
 · Aug 20
AirBnB bans all house parties worldwide, threatening legal action if guests or hosts break the rules https://bbc.in/2YloVTP",,3,4,8
David E. Ryu,@davideryu,2020-08-21T00:38:25.000Z,All of us - from individuals to governments to global tech platforms - have a responsibility to shut these parties down for good.,,1,2,2
David E. Ryu,@davideryu,2020-08-20T22:56:52.000Z,"We can’t let the Trump administration deprive our communities from the resources they deserve by arbitrarily cutting the census short.LA City Sues Trump Administration Over Suddenly Shortened Census
The city of Los Angeles is suing the Trump administration over its decision to abruptly shorten the essential, in-person phase of the 2020 Census.
laist.com",,2,3,5
David E. Ryu,@davideryu,2020-08-20T22:56:54.000Z,"Make sure you’re counted. Take the census online at http://2020census.gov, by calling 844-330-2020, or by returning the form you got in the mail.",,,2,1
David E. Ryu,@davideryu,2020-08-20T22:32:25.000Z,"Glad to see that there is justice for Eden the Doll, Jaslene Whiterose and Joslyn Flawless - and accountability for people who would commit such heinous crimes.

But the work continues. 1/6Two arrested in hate crime, robbery of transgender women in Hollywood
Two people have been arrested in connection with the robbery and beating of three transgender women in Hollywood, the LAPD announced.
latimes.com",,2,4,11
David E. Ryu,@davideryu,2020-08-20T22:32:27.000Z,"Replying to 
@davideryuWe’ve started implementing some of these ideas on hate crime prevention in CD4, like our Hate Crimes Security Fund.

We’re also lucky to have orgs like 
@LALGBTCenter
, 
@AAAJ_LA
, 
@JFedLA
 and so many others doing the work on the ground. 5/6",,1,1,3
David E. Ryu,@davideryu,2020-08-20T22:32:27.000Z,"Hate cannot be tolerated and it hate crimes cannot be ignored. 

Support orgs protecting marginalized groups. Push for stronger legislation. Do not tolerate bigotry or discrimination.

We have come a long way, but there’s much more work to be done. 
6/6",,,3,4
David E. Ryu,@davideryu,2020-08-20T17:13:32.000Z,"To all the students and teachers on their first day of classes today - welcome back! This school year is different than what we imagined, but know that we are all rooting for you.",,1,1,5
David E. Ryu,@davideryu,2020-08-20T17:13:32.000Z,"And to all the parents and guardians who are working hard behind the scenes - you're not alone, and we are here to support you. Get in touch with my office if you need help connecting with resources: cd4.issues@lacity.org. 

Family resources Latest News / Back to School 2020-2021 - Family Resources - Main
achieve.lausd.net",⬇ ⬇ ⬇,1,,1
David E. Ryu,@davideryu,2020-08-20T16:31:49.000Z,"Preparation is key: make sure you sign up for 
@NotifyLA
 and be #ReadySetGo in case of an emergency LAFD Talk
@LAFDtalk
 · Aug 20
Today's #Wildfire 
 Danger Rating for the City of #LosAngeles is VERY HIGH: http://bit.ly/LAFDweather

You should be #ReadyForWildfire with #ReadySetGo!
 READY: http://bit.ly/ReadyBooklet  
 SET: http://bit.ly/SetBooklet 
 GO: http://bit.ly/GoBooklet",🔥 🔥 ✅ ✅ ✅,,1,2
David E. Ryu,@davideryu,2020-08-19T23:16:44.000Z,"Thank you, 
@MayorOfLA
.MayorOfLA
@MayorOfLA
 · Aug 19
Today I authorized the City to disconnect utility service at a house in the Hollywood Hills to stop the large parties held there in flagrant violation of our public health orders. Parties like these can quickly and easily spread the virus and put our communities at risk.",,3,1,10
David E. Ryu,@davideryu,2020-08-19T23:18:35.000Z,"These parties are unsafe and can have grave consequences during a pandemic. Read more about my legislation to crack down in party houses:PRESS RELEASE: Councilmember Ryu Introduces Motion to Crack Down on COVID Party Houses
davidryu.lacity.org",,3,,
David E. Ryu,@davideryu,2020-08-19T21:11:54.000Z,"This is exactly why I introduced Hate Crime legislation in 2017 and have been fighting for more  proactive hate crime prevention & info-sharing ever since. 

Trans women should never face violence and discrimination. Not in Los Angeles, not anywhere.Hate crime investigation underway after transgender women robbed, beaten in Hollywood
Los Angeles police launch a hate crime investigation after three women were assaulted and robbed about 2:15 a.m. Monday on Hollywood Boulevard.
latimes.com",,1,1,8
David E. Ryu,@davideryu,2020-08-19T21:12:57.000Z,"I also launched a Hate Crime Security Fund last year to help vulnerable communties. You can learn more atHate Crime Prevention
davidryu.lacity.org",,,1,2
David E. Ryu,@davideryu,2020-08-19T20:28:44.000Z,"Workers like Clara continuing to feed the nation thru a record heatwave. The least they deserve is a living wage and worker protections. Thank you 
@UFWupdates
 for sharing these stories and fighting for farm workers.United Farm Workers
@UFWupdates
 · Aug 19
Clara wanted to share some photos since the raisin season is about to begin in Fresno Ca. ""It is a very hard job that few like due to the high temps & low pay. We would like them to raise wages since it never goes more than $.33 cents each sheet filled with raisins."" #WeFeedYou",,1,31,91
Maxine Waters,@RepMaxineWaters,2020-08-19T18:33:17.000Z,"DeJoy talks about not making any changes until after the elections. I don’t support any changes before OR after, and keep your hands off the blue mailboxes! I’m fighting to fund #USPS $25 billion & IMPROVE services, not dismantle services!",,354,1.3K,6K
David E. Ryu,@davideryu,2020-08-19T19:33:48.000Z," Graduating high school seniors or first-time, full-time college students of any age - your admission to any LACCD college is guaranteed for the Fall 2020 semester, and your tuition is free. Free laptops are also available! 

Enrollment toolkit: https://bit.ly/2020LACPWelcomeKit…",👋,,3,4
David E. Ryu,@davideryu,2020-08-19T00:44:35.000Z,"I am deeply concerned about reports of a hate crime that occurred in Hollywood against three trans women. Hate crimes must never be tolerated - this is why I've worked to make Los Angeles a national leader in hate crime reporting and proactive prevention.Trans Women Beat, Robbed, Ridiculed In Viral Footage
Filmed in Hollywood, the harrowing transphobic attack ended with one of the women being knocked out.
out.com",,3,3,12
David E. Ryu,@davideryu,2020-08-19T00:44:36.000Z,"I am looking into this incident - and working to make Los Angeles free from hate and discrimination. Learn more here Hate Crime Prevention
davidryu.lacity.org",⬇ ⬇ ⬇,,1,7
David Chiu,@DavidChiu,2020-08-18T22:35:47.000Z,"Good news! #AB1436 cleared its first big hurdle in the Senate Judiciary Committee today.

We are one step closer to preventing a wave of evictions & foreclosures in CA.

Thank you to 
@AsmMoniqueLimon
, 
@SenHannahBeth
, our coauthors & our growing coalition of support!",,18,49,197
Los Angeles Times,@latimes,2020-08-18T22:18:00.000Z,"California joins legal challenge against Trump administration over USPS reductionsCalifornia to join legal challenge against Trump administration over USPS reductions
The move comes as the postmaster general backs off changes for now. California's attorney general calls the changes an attack on a fair election.
latimes.com",,9,39,98
Advancing Justice-LA,@AAAJ_LA,2020-08-18T21:30:04.000Z,"Today, we joined together with over 10 AAPI community leaders, Councilmember 
@davideryu
, and Asm. 
@Ash_Kalra
 to announce our support of Prop 16. 

Together we are encouraging AAPI's and all Californians to vote 'Yes' on #Prop16 in November. 

Full Release:Asian American and Pacific Islander Leaders Unite In Support of Affirmative Action
Asian American and Pacific Islanders (AAPI) community leaders from Los Angeles were joined by CA Assemblymember Ash Kalra and LA Councilmember David Ryu in a virtual gathering to encourage the AAPI...
advancingjustice-la.org",,3,13,19
SAALT,@SAALTweets,2020-08-18T20:00:36.000Z,"The affirmative action bill on CA's Nov. ballot MUST pass if the state wants to prevent discrimination based on race, creed, color & national origins. Vote #YesOnProp16 #Prop16!
@AAAJ_LA
 @OCANational
 @A3PCON
 @APAPAHQ
 @pwcscorg
 @KIWA4justice
 @EmpoweredPI
 @davideryu",,4,11,16
LA City Parks,@LACityParks,2020-08-18T21:07:04.000Z,"With temperatures rising in LA, we're opening cooling centers today through Thursday, 8/20 from 12-8 pm.

For locations & more information: http://Emergency.LACity.org/Heat

Physical distancing & other safety measures will be in place.

#CoolingCentersinLA #LAHeatWave #LACityParks",,1,6,7
LA City Parks,@LACityParks,2020-08-18T16:38:44.000Z,"Due to the #ExcessiveHeatWarning in LA, we’re adding a cooling center location & extending our operations through Thursday, 8/20 from 12 pm to 8 pm.

NEW: Ritchie Valens Recreation Center: 10736 Laurel Canyon Blvd., Pacoima, CA 91331, 818-834-5172

MORE: http://Emergency.LACity.org/Heat",,7,37,49
David E. Ryu,@davideryu,2020-08-18T20:19:43.000Z,"“Paused” is not enough. 

These policies must be stopped, reversed, and the 
@USPS
 must be given the $25 Bn allocated by House Democrats over three months ago.Los Angeles Magazine
@LAmag
 · Aug 18
Postmaster General Louis DeJoy has paused planned changes for the U.S. Postal Service which had caused widespread concern. https://buff.ly/31YM1k2",,2,3,13
David E. Ryu,@davideryu,2020-08-18T19:53:32.000Z,"Join me this Thursday at 11am for a virtual discussion on economic and housing inequality. 
@mc_lens
 will discuss racial segregation & housing market inequities, and how those policies still negatively impact low-income and communities of color.

RSVP: https://bit.ly/3h9mVFj",,,1,4
David E. Ryu,@davideryu,2020-08-18T18:28:04.000Z,"Today, I am introducing legislation to bring rent forgiveness to the City of Los Angeles.

Working people did not cause this crisis, and they shouldn’t be buried in debt because of it. We need to forgive the rent.",,9,22,84
David E. Ryu,@davideryu,2020-08-18T18:28:06.000Z,"Replying to 
@davideryuI warned of a coming debt crisis in April, and it’s why I introduced a Resolution with 
@mikebonin
 in support of the Rent & Mortgage Cancellation Act by Rep 
@Ilhan
 Omar.

We need national rent & mortgage forgiveness. But until then, LA must do everything it can to forgive rent.",,1,5,12
David E. Ryu,@davideryu,2020-08-18T18:28:06.000Z,"Donald Trump and Senate Republicans could forgive the rent tomorrow if they gave a damn.

But they don’t, and LA must act without them. 

We can‘t afford to ignore this debt crisis any longer. It’s time to forgive the rent.PRESS RELEASE: Councilmember Ryu Introduces Rental Debt Forgiveness Plan
davidryu.lacity.org",,1,4,13
LA City Emergency Management Department,@ReadyLA,2020-08-17T18:26:52.000Z,"The City of LA has extended relaxed parking enforcement from 
@LADOTOfficial
 until October 1, making it easier for Angelenos all across our city to stay home whenever possible without being concerned about a ticket.
Find out more at http://lamayor.org",,,8,4
David E. Ryu,@davideryu,2020-08-17T17:04:56.000Z,"Today at 5:30pm I'll be hosting a virtual community conversation for the Hollywood Hills areas. I'll be joined by Steve Fiechter with 
@pathpartners
, and Craig Weber with 
@Planning4LA
.  

Register 
 http://bit.ly/cd4townhall
Ask a question 
 http://bit.ly/hillsquestions",➡ ➡,2,6,3
Office of the Governor of California,@CAgovernor,2020-08-16T17:15:46.000Z,"During California's #heatwave, it is important that we protect the most vulnerable from heat exhaustion:
 
 Never leave children or animals alone in a vehicle
 Check on elderly or vulnerable family members and neighbors
 Wear lightweight clothing
 Stay hydratedCal OES
@Cal_OES
 · Aug 15
High temps continue in California. Please stay cool, hydrate and check on loved ones.",🚫 🩳 💧 ☀,25,111,169
David E. Ryu,@davideryu,2020-08-14T22:59:55.000Z,"Weekend plans:

- Stay cool
- Stay hydrated
- Wear a mask
- Avoid large gatherings

Go to http://Emergency.LACity.org/Heat to find a cooling center near you. Reach out to cd4.issues@lacity.org if you need help connecting with resources.",,4,1,4
David E. Ryu,@davideryu,2020-08-14T20:41:05.000Z,"The Northern Extension of 
@crenshawrail
 will bring new connections & transit options to #MidCity #Hollywood & more. Metro projected the extension will have over 90k daily riders, the highest ridership of any light rail system in the US.

Show your support! http://tinyurl.com/AOBpetitionAllOnBoardCoalition
@AOBCoalition
 · Aug 6
 Hey #LA! Don’t forget to sign our petition asking the Metro Board to authorize the EIR for Crenshaw North if you want better connections between #LAX, #Inglewood, #Crenshaw, #MidCity, #WeHo + #Hollywood! Let’s #FinishTheLine! 
https://tinyurl.com/AOBpetition",🚨 🚨 🚉,2,1,4
City of Los Angeles,@LACity,2020-08-14T19:04:57.000Z,"Cooling Centers are now open! Click the link below for more information on where you can find a Cooling Center near you! 
.                                      http://Emergency.LACity.org/Heat #LAHeatWaveLA City Parks
@LACityParks
 · Aug 13
With high temperatures in LA, we're opening cooling centers this Friday, 8/14 through Monday, 8/17 from 12-8 pm.

For locations & more information: http://Emergency.LACity.org/Heat

Physical distancing & other safety measures will be in place.

#CoolingCentersinLA #LAHeatWave #LACityParks
Show this thread",☀ ☀,,7,5
David E. Ryu,@davideryu,2020-08-14T18:24:49.000Z,"With a #heatwave coming to LA and a #FlexAlert issued, here's how you can conserve energy: 
 Adjust thermostats to 78 degrees
 Limit use of appliances during peak hours
 Ventilate your home in early morning & evening

More tips from 
@LADWP
: https://ladwpnews.com/ladwp-customers-urged-to-reduce-energy-use-with-statewide-flex-alert-for-friday-august-14/…",☑ ☑ ☑,1,2,3
David E. Ryu,@davideryu,2020-08-14T18:24:49.000Z,"And remember that you can find a list of cooling centers in 
@LACity
 and 
@CountyofLA
 online at http://ready.lacounty.gov/heat or by calling 211. 

Physical distancing protocols will be followed - if you can stay home, please do.Los Angeles County and LA Public Health",,1,1,1
LAFD,@LAFD,2020-08-14T15:47:21.000Z,"With an 
@NWSLosAngeles
 Excessive
#HeatWarning
 now in effect for the greater #LosAngeles area:
 https://bit.ly/HeatWarningAug14thru17…
@LAFD
 #Paramedics Ask You To Do This During #LAHeat:
 http://bit.ly/HotWeatherSafety…City of Los Angeles and 7 others",⚠ ⚠ 🔗 🔗,2,81,77
LA Dept of Cultural Affairs,@Culture_LA,2020-08-14T16:32:07.000Z,"The City Will Now Issue Pandemic Relief Funds for Artists https://lamag.com/culturefiles/pandemic-artist-relief-funds/… via 
@LAMagThe City Will Now Issue Pandemic Relief Funds for Artists
A new program will provide one-time funds to professional artists in Los Angeles
lamag.com",,2,16,21
David E. Ryu,@davideryu,2020-08-14T16:37:39.000Z,"This week City Council approved a motion instructing city departments to take a series of steps towards strengthening our urban canopy: improving biodiversity planning and our tree removal policies, strengthening our Protected Tree Ordinance, and more.",,1,3,13
David E. Ryu,@davideryu,2020-08-14T16:37:39.000Z,"Councilmember 
@BobBlumenfield
 and I introduced this motion in 2018 because our climate change crisis makes it clear that we need more trees, not less - and we need a comprehensive set of tree policies and long-range strategies to get us there.",,1,2,7
LA Dept of Cultural Affairs,@Culture_LA,2020-08-12T23:24:08.000Z,"This program, geared toward individual artists, is made possible by Councilmember 
@davideryu
,  DCA Public Art Division, & the Art Development Fee program.",,,3,4
LA Dept of Cultural Affairs,@Culture_LA,2020-08-12T23:24:08.000Z,"DCA is looking for new and established artists to participate in a citywide online showcase of artwork that will reimagine public art. Selected artists will receive $500-$1500. 
Open until Sept 1, 2020 or until 600 applications are received.
:
https://culturela.org/grants-and-calls/citywide-covid-19-emergency-response-program-for-individual-artists/…",🗓 🌐,1,15,17
AFM Local 47,@AFMLocal47,2020-08-12T23:13:35.000Z,"ATTN Los Angeles artists: Citywide #LACovidArtsRelief Grants Available Now to Individual Artists! Grants will provide between $500 to $1,500 to qualifying artists. Submissions due by Sept 21. https://culturela.org/grants-and-calls/citywide-covid-19-emergency-response-program-for-individual-artists/…  
@culture_la
 @davideryuCitywide COVID-19 Emergency Response Program for Individual Artists - Department of Cultural Affairs
  Thank you for contacting the Department of Cultural Affairs.     The response to this opportunity was overwhelming. The fund …
culturela.org",,,3,
David E. Ryu,@davideryu,2020-08-12T22:42:57.000Z,"The artists relief program that I’ve fought for is accepting applications! We’ve worked with 
@Culture_LA
 to establish a Citywide COVID-19 Emergency Response Program to provide emergency relief to artists who live in Los Angeles.

Learn more & apply Citywide COVID-19 Emergency Response Program for Individual Artists - Department of Cultural Affairs
  Thank you for contacting the Department of Cultural Affairs.     The response to this opportunity was overwhelming. The fund …
culturela.org",⬇,1,10,18
David E. Ryu,@davideryu,2020-08-12T21:09:46.000Z,"Today I joined 
@CD6Nury
, 
@PaulKrekorian
, and 
@MikeBoninLA
 in introducing legislation that would expand the type of conflicts requiring City officials to recuse themselves from taking action or casting votes. 

We need a higher standard of recusals and conflict-of-interest rules.",,6,4,4
David E. Ryu,@davideryu,2020-08-12T21:09:46.000Z,"This is something I've been calling for since 2017. Our legislation highlights the recusal standard used by LA Metro, and could be implemented quickly. We need to make it clear to every real estate developer & moneyed interest that votes cannot be bought.PRESS RELEASE: Councilmembers Introduce Conflict-of-Interest Recusal Motion
davidryu.lacity.org",,,2,1
Los Angeles County,@CountyofLA,2020-08-09T17:37:01.000Z,Looking to make an impact in your community? Get empowered by filling out the #2020Census! You can fill out your form online or via phone by calling 844-330-2020. http://my2020census.gov,,1,28,35
Coal for Eco Surv,@CESinAction,2020-08-12T18:35:01.000Z,"Next 
@CESinAction
 Tenants’ Rights Clinic via ZOOM is this Saturday, August 15, 2020 10:00 AM. It is One-On-One Counseling, Not a Townhall Meeting.

You Need to Register in advance for this meeting at: http://tinyurl.com/TenantClinic8-15-20…",,,3,2
David E. Ryu,@davideryu,2020-08-11T23:44:35.000Z,"Today Council approved my motion seeking to establish an Inspector General Office for Land Use & Development. The Office of Anti-Corruption & Transparency (LA ACT) would oversee, investigate & subpoena City officials, w/ a focus on preventing corruption & increasing transparency.",,4,6,12
David E. Ryu,@davideryu,2020-08-11T23:44:35.000Z,"It's beyond clear that we need more oversight in City Hall. Cities across the U.S. have Inspector Generals that investigate and root out corruption before they become federal crimes. It’s time for an Inspector General in Los Angeles.PRESS RELEASE: Motion to Establish Inspector General’s Office Passes City Council
davidryu.lacity.org",,,4,3
George Takei,@GeorgeTakei,2020-08-11T21:08:00.000Z,"Kamala Harris is not only Black, she is of South Asian heritage. This is the first time an Asian American has been nominated to a major party ticket. #BidenHarris",,235,2.4K,17.9K
Kamala Harris,@KamalaHarris,2020-08-11T20:56:25.000Z,".
@JoeBiden
 can unify the American people because he's spent his life fighting for us. And as president, he'll build an America that lives up to our ideals.

I'm honored to join him as our party's nominee for Vice President, and do what it takes to make him our Commander-in-Chief.",,70.7K,128.5K,656.2K
David E. Ryu,@davideryu,2020-08-11T21:01:15.000Z,".
@KamalaHarris
 knows a thing or two about making history. She has spent her life breaking down barriers and leading the way to a more just and equitable society.

As co-chair of California APIAs for Kamala Harris, I will be proud to call her #VicePresidentHarris.",,2,2,16
LAEWDD,@LAEWDD,2020-08-06T20:45:09.000Z,"ATTN: Young Angelenos! Are you an 
@LACity
 Youth looking for a summer #job? HIRE LA's Youth has VIRTUAL & in-person opportunities for youth ages 14-24. ALL #COVID19 safety protocols will be followed at in-person sites! Apply: http://HIRELAYOUTH.COM.MayorOfLA and 9 others",,6,21,26
David E. Ryu,@davideryu,2020-08-11T18:39:02.000Z,"In 2017 alone, the top 1% of California households collectively received over $340 billion. This is more than 10 times the income needed to lift every Californian above the poverty line.

It's time for a wealth tax in California.",,5,5,8
Local Progress,@LocalProgress,2020-08-11T17:06:02.000Z,"In #California, 43 local elected leaders are calling on state officials to pass AB 1436, allowing millions to remain stably housed despite economic upheaval caused by COVID-19.

LA & SF have also passed resolutions in support.
: http://bit.ly/3aim42sMike Bonin and 9 others",📝,2,15,19
David E. Ryu,@davideryu,2020-08-10T23:52:43.000Z,".
@CityPlants
 is still offering tree planting and delivery services while following Safer at Home Guidelines. They provide free trees for your yard or street - because every neighborhood should have equal access to trees and their benefits. 

Learn more 
 http://cityplants.orgCity Plants",➡,2,4,6
David E. Ryu,@davideryu,2020-08-10T20:59:39.000Z,"LA Represents is a legal assistance initiative to help Angelenos who are facing extreme hardship pro bono. Additionally, 
@BetTzedek
 Legal Services is providing support & guidance for small businesses.

LA Represents 
 http://corona-virus.la/LARepresents
Bet Tzedek 
 http://bettzedek.org/our-services/justiceforworkers/smallbusiness…City of Los Angeles and Bet Tzedek",➡ ➡,,2,2
David E. Ryu,@davideryu,2020-08-10T16:58:39.000Z,"Wear a mask to protect essential workers.
Wear a mask to protect your neighbors. 
Wear a mask to protect your loved ones.
#YourActionsSaveLivesEven Asymptomatic People Carry the Coronavirus in High Amounts
Researchers in South Korea found that roughly 30 percent of those infected never develop symptoms yet probably spread the virus.
nytimes.com",,,,2
Nick Greif,@NickGreif,2020-08-09T05:03:28.000Z,"If you missed it, here's my segment on Larry Mantle's 
@AirTalk
 KPCC on party houses during a pandemic. Short version, wealthy property owners are putting us all at risk - listen in to find out what we are doing about it. My bits are from about 15 mins in to the end.AirTalk with Larry Mantle
@AirTalk
 · Aug 5
Residents are reporting a startling number of party houses springing up during the pandemic. We’re on with @lacrimes, @PaulKoretzCD5, Capt. Steve Lurie & @NickGreif to discuss: https://scpr.org/programs/airtalk/2020/08/05/65883/l-a-residents-concerned-about-short-term-party-hou/…
Show this thread",,1,5,16
David E. Ryu,@davideryu,2020-08-09T17:50:05.000Z,"Julio Gosdinski was a ray of pure light. He made joyful memories for countless kids, and kept so many families coming back to the Griffith Park carousel. He was part of what made Griffith Park so special.

We will miss you, carousel man.Griffith Park's beloved carousel man, Julio Gosdinski, has died at age 49
Julio Gosdinski, dead age 49, had worked at the carousel since he was a teenager. He loved it so much, the owner made him co-owner.
latimes.com",,1,10,29
David E. Ryu,@davideryu,2020-08-07T23:04:31.000Z,"No one should be evicted during a pandemic. Period. 

The fact that these evictions are able to proceed is a moral and public health disaster.Evictions begin for 1,000 LA County renters with pre-COVID judgments
After a four-month freeze on all court-ordered lockouts, sheriff’s deputies are processing eviction orders handed down before pandemic shutdowns occurred.
dailynews.com",,5,14,19
David E. Ryu,@davideryu,2020-08-07T23:04:32.000Z,"If you are facing the threat of eviction, there are people who can help. Reach out to 
@CESinAction
 for support and 
@NLSLA
 for pro-bono legal aid.

You can always contact my office at david.ryu@lacity.org for help or visit http://davidryu.lacity.org/tenants for resources.COVID-19: Tenant Resources
davidryu.lacity.org",,1,7,7
David E. Ryu,@davideryu,2020-08-07T23:04:33.000Z,"We also need a stronger eviction ban - like the one I introduced w 
@mikebonin
 in April with the support of 
@PublicCounsel
, 
@ednlosangeles
 and others.

Without stronger protections, evictions like these will continue.L.A. council members balk at broader ban on evictions amid coronavirus, citing legal worries
Amid concerns over whether such a move would hold up in court, the L.A. City Council voted down a stricter eviction moratorium Wednesday.
latimes.com",,2,5,7
David E. Ryu,@davideryu,2020-08-07T23:03:23.000Z,"Starting tomorrow! 
@IndyShakes
 is bringing their beloved free Shakespeare performances to your living room. 

Check out the lineup at http://iscla.org - all events are online, free, and open to all 
 #ShakespeareSetFreeIndependent Shakespeare Co.
@IndyShakes
 · Aug 3
Beginning this weekend!
 

We're here for you every Saturday in August, sharing stories that connect us all to the Festival we love! Join us! 

Learn more 
 http://iscla.org #ShakespeareSetFree",🥳 ✨ ✨ ➡,1,2,9
David E. Ryu,@davideryu,2020-08-07T19:26:23.000Z,"Reminder: as we move into fire season, make sure you sign up for 
@NotifyLA
 to get notifications & updates from the City. 

Sign up 
 http://NotifyLA.orgLA City Emergency Alerts and 2 others",➡,,3,3
Mike Bonin,@mikebonin,2020-08-05T19:31:22.000Z,"Today City Council unanimously endorsed #AB1436, which will help #StopCOVIDEvictions in California. With a tsunami of evictions looming, 
@DavidChiu
's bill is urgent and necessary. #HomesNotTents",,48,17,49
David E. Ryu,@davideryu,2020-08-05T20:16:50.000Z,"Despite a pandemic that has killed thousands in LA, some homeowners are choosing to put everyone at risk by renting out their homes to massive parties. This is irresponsible bordering on deadly. 

We must stop these massive house parties.LA Mayor Authorizes DWP To Shut Off Water, Power For Large House Parties
Mayor Eric Garcetti says he is authorizing the DWP to shut off utility service to properties where large parties and gatherings are held.
losangeles.cbslocal.com",,4,12,17
David E. Ryu,@davideryu,2020-08-05T20:16:50.000Z,"This isn’t about small BBQs in backyards - this is a massive house party industry putting everyone at risk of #COVID19.

This motion seeks new penalties against property owners, such as utility shutoff, permit prohibitions, or having a certificate of occupancy held or revoked.",,3,4,4
Laura Friedman,@laurafriedman43,2020-08-05T16:46:17.000Z,"Last month, I toured the new Los Feliz Bridge Home center. This facility will give people experiencing homelessness an opportunity to access services and build a better life. Thank you to 
@davideryu
 for his efforts to expedite this project. http://davidryu.lacity.org/los_feliz_bridge_home…",,3,4,31
